rank,name,country,region,hospital_type,total_score,percentile,certification_count
9033,Sunil Hospital; Delhi; Delhi; India,India,Unknown,Hospital,0,6.80,0
9034,Sunrise Hospital; Ernakulam,India,Unknown,None,0,6.79,0
9035,Sunrise Hospitals (A Unit of NS Health Care Services Pvt. Ltd.); Vijayawada; Andhra Pradesh; India,India,Unknown,Hospital,0,6.78,0
9036,Sunrise Institute Of Medical Science; Vazhakkala Village; Ernakulam; Kerala; India,India,Unknown,Hospital,0,6.77,0
9037,Sunshine Global Hospital; Surat; Gujarat; India,India,Unknown,Hospital,0,6.76,0
9038,Sunshine Global hospitals; Vadodara; Gujarat; India,India,Unknown,Hospital,0,6.75,0
9039,Sunshine Hospital; Bhubneshwar; Orissa; India,India,Unknown,Hospital,0,6.74,0
9040,Sunshine Hospitals; Secunderabad; Andhra Pradesh; India,India,Unknown,Hospital,0,6.73,0
9041,Sunward Park Hospital Netcare,South Africa,Unknown,None,0,6.72,0
9042,Super Specialist Deswal Dental Clinic; Rohtak; Haryana; India,India,Unknown,Dental Facility,0,6.71,0
9043,Super Speciality Hospital.Shyam Shah Medical College; Rewa; Madhya Pradesh; India,India,Unknown,Hospital,0,6.70,0
9044,Super-Speciality Hospital; Netaji Subhash Chandra Bose Medical College; Jabalpur; Madhya Pradesh; India,India,Unknown,Hospital,0,6.69,0
9045,Supercare Hospital; Shillong; Meghalaya; India,India,Unknown,Hospital,0,6.68,0
9046,Superspeciality Hospital; JAH Campus; Gwalior; Madhya Pradesh; India,India,Unknown,Hospital,0,6.67,0
9047,Supraja Hospitals; Hyderabad; Telangana; India,India,Unknown,Hospital,0,6.66,0
9048,Supreme Hospitals Private Limited - (Earlier Certificate issued in the Name of Supreme Hospital); Faridabad; Haryana; India,India,Unknown,Hospital,0,6.65,0
9049,Surabhi Dental Hospital; Jaipur; Rajasthan; India,India,Unknown,Dental Facility,0,6.64,0
9050,Surabhi Speciality Dental Clinic & Orthodontic Centre; Ernakulam; Kerala; India,India,Unknown,Dental Facility,0,6.62,0
9051,Surakshaka Diabetic Centre Private Limited; Hyderabad; Telangana; India,India,Unknown,Hospital,0,6.61,0
9052,Surat Institute of Medical Science LLP; Surat; Gujarat; India,India,Unknown,Hospital,0,6.60,0
9053,Surat Multipurpose Health Service,Australia,Unknown,None,0,6.59,0
9054,Surbhi Hospital; Noida; Uttar Pradesh; India,India,Unknown,Hospital,0,6.58,0
9055,Suretech Cardiolgy;Polytrauma & Super Speciality Hospital; Nagpur; Maharashtra; India,India,Unknown,Hospital,0,6.57,0
9056,Suretech Hospital & Research Centre Ltd.; Nagpur; Maharashtra; India,India,Unknown,Hospital,0,6.56,0
9057,Surgical Hospital,Finland,Unknown,None,0,6.55,0
9058,Surojini Devi Eye Hospital,India,Unknown,None,0,6.54,0
9059,Surya Children's Medicare Pvt. Ltd.; Jaipur; Rajasthan; India,India,Unknown,Hospital,0,6.53,0
9060,Surya Children's Medicare Pvt. Ltd.; Mumbai; Maharashtra; India,India,Unknown,Hospital,0,6.52,0
9061,Surya Childrens Medicare Private Limited; Mumbai; Maharashtra; India,India,Unknown,Hospital,0,6.51,0
9062,Surya Dental Clinic; Lucknow; Uttar Pradesh; India,India,Unknown,Dental Facility,0,6.50,0
9063,Surya Global Hospitals; East Godavari; Andhra Pradesh; India,India,Unknown,Hospital,0,6.49,0
9064,Surya Global Hospitals; Kakinada; Andhra Pradesh; India,India,Unknown,Hospital,0,6.48,0
9065,Surya Hospital; Coimbatore,India,Unknown,None,0,6.47,0
9066,Surya Hospital; Gautam Buddha Nagar; Uttar Pradesh; India,India,Unknown,Hospital,0,6.46,0
9067,Surya Kiran Hospital Private Limited; New Delhi; Delhi; India,India,Unknown,Hospital,0,6.45,0
9068,Surya Mother & Child Super Speciality Hospital; Pune; Maharashtra; India,India,Unknown,Hospital,0,6.44,0
9069,Sushila Dental Clinic; Jaipur; Rajasthan; India,India,Unknown,Dental Facility,0,6.43,0
9070,Sushila Hospital; Delhi; Delhi; India,India,Unknown,Hospital,0,6.42,0
9071,Sushrusha Hospital; Kozha Kuravlingad,India,Unknown,None,0,6.41,0
9072,Sushrut Hospital and Research Centre (A Unit of Chembur Hospital Project Trust); Mumbai; Maharashtra; India,India,Unknown,Hospital,0,6.40,0
9073,Sushruta Dentalaya ; Ranchi; Jharkhand; India,India,Unknown,Dental Facility,0,6.39,0
9074,Suttons Manor Hospital,United Kingdom,Unknown,None,0,6.38,0
9075,Suvira Hospital (A Unit of Suvira Super Hospitals Pvt. Ltd.); Jaipur; Rajasthan; India,India,Unknown,Hospital,0,6.37,0
9076,Suyash Hospital Pvt. Ltd.; Indore; Madhya Pradesh; India,India,Unknown,Hospital,0,6.36,0
9077,Suyash Institute Of Medical Science Pvt. Ltd.; Raipur; Chattisgarh; India,India,Unknown,Hospital,0,6.35,0
9078,SV,India,Unknown,None,0,6.34,0
9079,SVS Institute of Neurosciences; Kachiguda; Hyderabad; Telangana; India,India,Unknown,Hospital,0,6.33,0
9080,Swagat Super Speciality Surgical Institute & NH; Guwahati; Assam; India,India,Unknown,Hospital,0,6.32,0
9081,Swami Pranavananda Homoeopathic Medical College and Hospital,India,Unknown,None,0,6.30,0
9082,Swamy Hospital,India,Unknown,None,0,6.29,0
9083,Swanil Dental; Hansi; Haryana; India,India,Unknown,Dental Facility,0,6.28,0
9084,Swartruggens Health Centre,South Africa,Unknown,None,0,6.27,0
9085,Swasthya Hospital Medical Resaerch Centre; Ahmednagar; Maharashtra; India,India,Unknown,Hospital,0,6.26,0
9086,Swastik Dental Care; Pune; Maharashtra; India,India,Unknown,Dental Facility,0,6.25,0
9087,Swastik Multispeciality Hospital & Research Center; Jabalpur; Madhya Pradesh; India,India,Unknown,Hospital,0,6.24,0
9088,Swastik Multispeciality Hospital LLP; Jaipur; Rajasthan; India,India,Unknown,Hospital,0,6.23,0
9089,Swastik Nursing Home; Tinsukia; Assam; India,India,Unknown,Hospital,0,6.22,0
9090,Swatantra Hospitals Multi Specialities Pvt. Ltd.; East Godavari; Andhra Pradesh; India,India,Unknown,Hospital,0,6.21,0
9091,Syamala Hospital,India,Unknown,None,0,6.20,0
9092,Sydney Adventist Hospital,Australia,Unknown,None,0,6.19,0
9093,Sydney Hospital,Australia,Unknown,None,0,6.18,0
9094,Sylvia Perry Wing,Australia,Unknown,None,0,6.17,0
9095,Symbiosis University Hospital and Research Centre; Pune; Maharashtra; India,India,Unknown,Hospital,0,6.16,0
9096,Synergy Institute of Medical Sciences; Dehradun; Uttarakhand; India,India,Unknown,Hospital,0,6.15,0
9097,Synergy Multispeciality Hospital Private Limited - (Earlier Certificate issued in the Name of Synergy Multispeciality Hospital; LLP); Sangli; Maharashtra; India,India,Unknown,Hospital,0,6.14,0
9098,Synergy Super Speciality Hospital (A Unit of Saurashtra Medicare LLP); Rajkot; Gujarat; India,India,Unknown,Hospital,0,6.13,0
9099,Syracuse Veterans Affairs Medical Center,United States,Unknown,None,0,6.12,0
9100,Szpital Dziecięcy w Toruniu,Poland,Unknown,None,0,6.11,0
9101,Szpital im. Franciszka Raszei w Poznaniu,Poland,Unknown,None,0,6.10,0
9102,Szpital Kliniczny im. Księżnej Anny Mazowieckiej,Poland,Unknown,None,0,6.09,0
9103,Szpital Powiatowy w Kłodzku,Poland,Unknown,None,0,6.08,0
9104,Szpital Wojewódzki im. kardynała Stefana Wyszyńskiego w Łomży,Poland,Unknown,None,0,6.07,0
9105,Szpital Wolski,Poland,Unknown,None,0,6.06,0
9106,Szpital Zachodni in Grodzisk Mazowiecki,Poland,Unknown,None,0,6.05,0
9107,Szpital Zakaźny w Toruniu,Poland,Unknown,None,0,6.04,0
9108,Sächsisches Krankenhaus für Psychiatrie und Neurologie Rodewisch,Germany,Unknown,None,0,6.03,0
9109,Södersjukhuset,Sweden,Unknown,None,0,6.02,0
9110,T. S. Misra Medical College and Hospital; Lucknow; Uttar Pradesh; India,India,Unknown,Hospital,0,6.01,0
9111,T.N.K.H.N.U. Charity Fund Hospital; Theni; Tamil Nadu; India,India,Unknown,Hospital,0,6.00,0
9112,Tadeusz Browicz Hospital for Infectious Diseases in Bydgoszczy,Poland,Unknown,None,0,5.98,0
9113,Tagore Hospital & Heart Care Centre Pvt. Ltd.; Jalandhar; Punjab; India,India,Unknown,Hospital,0,5.97,0
9114,Tagore Hospital and Research Institute (A Unit of Maya Kanwar Ba Mahila Vikas Samiti); Jaipur; Rajasthan; India,India,Unknown,Hospital,0,5.96,0
9115,Tahoe Pacific Hospital,United States,Unknown,None,0,5.95,0
9116,Tahoe Pacific Hospitals – North,United States,Unknown,None,0,5.94,0
9117,Tailem Bend District Hospital,Australia,Unknown,None,0,5.93,0
9118,Taiwan Adventist Hospital,Taiwan,Unknown,None,0,5.92,0
9119,Takkar Dental Clinic; Panchkula; Haryana; India,India,Unknown,Dental Facility,0,5.91,0
9120,Taleghani Hospital,Iran,Unknown,None,0,5.90,0
9121,Taluk General Hospital; Mysore; Karnataka; India,India,Unknown,Hospital,0,5.89,0
9122,Taluk Head Quarters Hospital; Alappuzha; Kerala; India,India,Unknown,Hospital,0,5.88,0
9123,Taluk Quarters Hospital Thodupuzha; Idukki; Kerala; India,India,Unknown,Hospital,0,5.87,0
9124,Tambe Hospital; Ahmednagar; Maharashtra; India,India,Unknown,Hospital,0,5.86,0
9125,Tambo Memorial Hospital,South Africa,Unknown,None,0,5.85,0
9126,Tameside General Hospital,United Kingdom,Unknown,None,0,5.84,0
9127,Tantia General Hospital-EEG Center; Sri Ganganagar; Rajasthan; India,India,Unknown,Hospital,0,5.83,0
9128,Tara Place Family Practice,Australia,Unknown,None,0,5.82,0
9129,Tarak Hospital; Delhi; Delhi; India,India,Unknown,Hospital,0,5.81,0
9130,Taroom Hospital,Australia,Unknown,None,0,5.80,0
9131,Tarporley War Memorial Hospital,United Kingdom,Unknown,None,0,5.79,0
9132,Tarzana Treatment Centers Long Beach,United States,Unknown,None,0,5.78,0
9133,Tata Main Hospital; Jamshedpur; Jharkhand; India,India,Unknown,Hospital,0,5.77,0
9134,Tata Medical Center; Kolkata; West Bengal; India,India,Unknown,Hospital,0,5.76,0
9135,Tathastu Superspeciality Dental Clinic; Bhopal; Madhya Pradesh; India,India,Unknown,Dental Facility,0,5.75,0
9136,Tavares Pediatric Center,United States,Unknown,None,0,5.74,0
9137,Tavistock Hospital,United Kingdom,Unknown,None,0,5.73,0
9138,Teerthanker Adinath Bright Dental Care; New Delhi; Delhi; India,India,Unknown,Dental Facility,0,5.72,0
9139,Teethz Tantras Dental Clinic; Pune; Maharashtra; India,India,Unknown,Dental Facility,0,5.71,0
9140,Tej Eye Center ; Gandhinagar; Gujarat; India,India,Unknown,Hospital,0,5.70,0
9141,Tel Aviv Sourasky Medical Center,Israel,Unknown,None,0,5.69,0
9142,Telemark Hospital Trust,Norway,Unknown,None,0,5.68,0
9143,Ten Broeck Hospital Jacksonville,United States,Unknown,None,0,5.67,0
9144,Tender Palm Hospital (Healthplus Research and Medicenter LLP); Lucknow; Uttar Pradesh; India,India,Unknown,Hospital,0,5.65,0
9145,Tennova Healthcare – Lebanon,United States,Unknown,None,0,5.64,0
9146,Tennyson Center for Children at Colorado Christian Home,United States,Unknown,None,0,5.63,0
9147,Tenon Hospital,France,Unknown,None,0,5.62,0
9148,Terang & Mortlake Health Service,Australia,Unknown,None,0,5.61,0
9149,Terna Speciality Hospital and Research Centre; Navi Mumbai; Maharashtra; India,India,Unknown,Hospital,0,5.60,0
9150,Tewksbury Hospital,United States,Unknown,None,0,5.59,0
9151,Tewksbury State Hospital,United States,Unknown,None,0,5.58,0
9152,Texas Heart Institute - Denton A. Cooley Building,United States,Unknown,None,0,5.57,0
9153,Texas Medical Center,United States,Unknown,None,0,5.56,0
9154,Thabazimbi Public Hospital,South Africa,Unknown,None,0,5.55,0
9155,Thanjavur Cancer Centre(Unit Of Jeeva Centenary Trust); Tanjore; Tamil Nadu; India,India,Unknown,Hospital,0,5.54,0
9156,Thargomindah Community Clinic,Australia,Unknown,None,0,5.53,0
9157,The Adelaide Clinic,Australia,Unknown,None,0,5.52,0
9158,The Ailsa Craig Medical Practise,United Kingdom,Unknown,None,0,5.51,0
9159,The American British Cowdray Medical Center,Mexico,Unknown,None,0,5.50,0
9160,The Bays Hospital,Australia,Unknown,None,0,5.49,0
9161,The Beardwood Hospital,United Kingdom,Unknown,None,0,5.48,0
9162,The Block House,United States,Unknown,None,0,5.47,0
9163,The Calcutta Medical Research Institute; Kolkata; West Bengal; India,India,Unknown,Hospital,0,5.46,0
9164,The Caring Touch; New Delhi; Delhi; India,India,Unknown,Dental Facility,0,5.45,0
9165,The Children's Hospital at TriStar Centennial,United States,Unknown,None,0,5.44,0
9166,The Childrens Hospital Mumbai; Mumbai; Maharashtra; India,India,Unknown,Hospital,0,5.43,0
9167,The Christie at Oldham,GB,Unknown,None,0,5.42,0
9168,The Coombe Hospital,Ireland,Unknown,None,0,5.41,0
9169,The Corporate Hospital; Amritsar; Punjab; India,India,Unknown,Hospital,0,5.40,0
9170,The Deccan Hospitals; Somajiguda; Hyderabad; Telangana; India,India,Unknown,Hospital,0,5.39,0
9171,The Dental Paradise; Ludhiana; Punjab; India,India,Unknown,Dental Facility,0,5.38,0
9172,The Dental Roots; New Delhi; Delhi; India,India,Unknown,Dental Facility,0,5.37,0
9173,The Dental Specialists; Hyderabad; Telangana; India,India,Unknown,Dental Facility,0,5.36,0
9174,The Dentist Clinic; Karnal; Haryana; India,India,Unknown,Dental Facility,0,5.35,0
9175,The Denver Hospice,United States,Unknown,None,0,5.33,0
9176,The Dream Smile Dental Clinic; Delhi; Delhi; India,India,Unknown,Dental Facility,0,5.32,0
9177,The Gujarat Cancer & Research Institute; Ahmedabad; Gujarat; India,India,Unknown,Hospital,0,5.31,0
9178,The Gujarat Research & Medical Institute; Ahmedabad; Gujarat; India,India,Unknown,Hospital,0,5.30,0
9179,The Hans Foundation General Hospital; Pauri Garhwal; Uttarakhand; India,India,Unknown,Hospital,0,5.29,0
9180,The Haven,United States,Unknown,None,0,5.28,0
9181,The Healing Touch Dental Care; Delhi; Delhi; India,India,Unknown,Dental Facility,0,5.27,0
9182,The Hobart Clinic,Australia,Unknown,None,0,5.26,0
9183,The Jerome Golden Center for Behavioral Health,United States,Unknown,None,0,5.25,0
9184,The Jewish Hospital – Mercy Health,United States,Unknown,None,0,5.24,0
9185,The Kidney Hospital; Panipat; Haryana; India,India,Unknown,Hospital,0,5.23,0
9186,The Lady Margaret Hospital,United Kingdom,Unknown,None,0,5.22,0
9187,The Madras Medical Mission Hospital; Chennai; Tamil Nadu; India,India,Unknown,Hospital,0,5.21,0
9188,The Malankara Orthodox Syrian Church Medical Mission; Ernakulam; Kerala; India,India,Unknown,Hospital,0,5.20,0
9189,The Manor,GB,Unknown,None,0,5.19,0
9190,The Medicity Rudrapur; Rudrapur; Uttarakhand; India,India,Unknown,Hospital,0,5.18,0
9191,The Mission Hospital; Durgapur; West Bengal; India,India,Unknown,Hospital,0,5.17,0
9192,The Montefiore Hospital,United Kingdom,Unknown,None,0,5.16,0
9193,The Mulberry Centre,United Kingdom,Unknown,None,0,5.15,0
9194,The Oaks at La Paloma Treatment Center,United States,Unknown,None,0,5.14,0
9195,The Octagon,United States,Unknown,None,0,5.13,0
9196,The Ottawa Hospital,Canada,Unknown,None,0,5.12,0
9197,The Oxford Medical College; Hospital And Research Centre; Bangalore; Karnataka; India,India,Unknown,Hospital,0,5.11,0
9198,The Paddocks Hospital,United Kingdom,Unknown,None,0,5.10,0
9199,The Portland Hospital for Women and Children,United Kingdom,Unknown,None,0,5.09,0
9200,The Radiant Institute/ Radiant Global Solution; Mysore; Karnataka; India,India,Unknown,Hospital,0,5.08,0
9201,The Royal London Hospital,United Kingdom,Unknown,None,0,5.07,0
9202,The Second Affiliated Hospital of Zhejiang University School of Medicine,People's Republic of China,Unknown,None,0,5.06,0
9203,The Signature Hospital ; Gurgaon; Haryana; India,India,Unknown,Hospital,0,5.05,0
9204,The Somerfield Hospital,United Kingdom,Unknown,None,0,5.04,0
9205,The Tertiary Teaching Hospitals of Christian Medical College; Vellore; Tamil Nadu; India,India,Unknown,Hospital,0,5.03,0
9206,The Tooth Clinic ; Ludhiana; Punjab; India,India,Unknown,Dental Facility,0,5.01,0
9207,The University of Texas MD Anderson Cancer Center,United States,Unknown,None,0,5.00,0
9208,The University of Vermont Medical Center,United States,Unknown,None,0,4.99,0
9209,The Valley Private Hospital,Australia,Unknown,None,0,4.98,0
9210,The Vines Hospital,United States,Unknown,None,0,4.97,0
9211,The Willows (Children's Clinic),United Kingdom,Unknown,None,0,4.96,0
9212,The Women's Center,United States,Unknown,None,0,4.95,0
9213,Thebe District Hospital,South Africa,Unknown,None,0,4.94,0
9214,ThedaCare Regional Medical Center-Appleton,United States,Unknown,None,0,4.93,0
9215,Thelle Mogoerane Regional Hospital,South Africa,Unknown,None,0,4.92,0
9216,Therapeuo Dental and Multispeciality Clinic; Mumbai; Maharashtra; India,India,Unknown,Dental Facility,0,4.91,0
9217,Theresienkrankenhaus und St. Hedwig-Klinik,Germany,Unknown,None,0,4.90,0
9218,Thermenklinikum Mödling,Austria,Unknown,None,0,4.89,0
9219,Thian Fah Foundation Hospital,Thailand,Unknown,None,0,4.88,0
9220,Thind Dental Clinic; Ludhiana; Punjab; India,India,Unknown,Dental Facility,0,4.87,0
9221,THINK SITE CLINIC- Adherence Module,South Africa,Unknown,None,0,4.86,0
9222,Think Well Hypnotherapy,Australia,Unknown,None,0,4.85,0
9223,Thiraviam Orthopaedic Hospital ; Kanyakumari; Tamil Nadu; India,India,Unknown,Hospital,0,4.84,0
9224,Thomas Walker Hospital,Australia,Unknown,None,0,4.83,0
9225,Thomson Medical Centre,Singapore,Asia-Pacific,Private Hospital,0,4.82,0
9226,Thoraxklinik Heidelberg,Germany,Unknown,None,0,4.81,0
9227,Thottabhagam Hospital,India,Unknown,None,0,4.80,0
9228,Three Rivers Health,United States,Unknown,None,0,4.79,0
9229,Three Sixty Health,Canada,Unknown,None,0,4.78,0
9230,Thrikkakara Municipal Co-operative Hospital,India,Unknown,None,0,4.77,0
9231,Thüringen-Kliniken „Georgius Agricola“,Germany,Unknown,None,0,4.76,0
9232,Tibetan Delek Hospital,India,Unknown,None,0,4.75,0
9233,Timboon District Healthcare Service,Australia,Unknown,None,0,4.74,0
9234,Timone Hospital,France,Unknown,None,0,4.73,0
9235,Tirath Ram Shah Charitable Hospital; New Delhi; Delhi; India,India,Unknown,Hospital,0,4.72,0
9236,Tirumala Medicover Hospital (Sahrudaya Health Care Vizianagaram Pvt. Ltd.); Vizianagaram; Andhra Pradesh; India,India,Unknown,Hospital,0,4.71,0
9237,Tirupati Multi Speciality Hospital; Rohtak; Haryana; India,India,Unknown,Hospital,0,4.70,0
9238,Tishlar Dental Clinic; New Delhi; Delhi; India,India,Unknown,Dental Facility,0,4.68,0
9239,Tjongerschans,Netherlands,Unknown,None,0,4.67,0
9240,Tm Hospital (A Unit Of Hrudaya Health Care Pvt.Ltd); Thrissur; Kerala; India,India,Unknown,Hospital,0,4.66,0
9241,TMA Pai Hospital,India,Unknown,None,0,4.65,0
9242,Tooth Healerz; Chandigarh; Chandigarh; India,India,Unknown,Dental Facility,0,4.64,0
9243,Tooth Point; Mohali; Zirakpur; Chandigarh; India,India,Unknown,Dental Facility,0,4.63,0
9244,Top Stars Hospitals Pvt. Ltd.	; Vijayawada; Andhra Pradesh; India,India,Unknown,Hospital,0,4.62,0
9245,Toulouse Hypnose Médicale,France,Unknown,None,0,4.61,0
9246,Tower Psychiatric Hospital,South Africa,Unknown,None,0,4.60,0
9247,Towhid hospital,Iran,Unknown,None,0,4.59,0
9248,Tpn Hospital; Erode; Tamil Nadu; India,India,Unknown,Hospital,0,4.58,0
9249,TR6,France,Unknown,None,0,4.57,0
9250,Travancore Medical College Hospital; Kollam; Kerala; India,India,Unknown,Hospital,0,4.56,0
9251,Trichy Diabetes Speciality Centre (P) Limited; Trichy; Tamil Nadu; India,India,Unknown,Hospital,0,4.55,0
9252,Tricolour Hospitals ; Vadodara; Gujarat; India,India,Unknown,Hospital,0,4.54,0
9253,Triemli Hospital,Switzerland,Unknown,None,0,4.53,0
9254,Triersches Institut,Germany,Unknown,None,0,4.52,0
9255,Trinay Hospital Private Limited; Jodhpur; Rajasthan; India,India,Unknown,Hospital,0,4.51,0
9256,Trinité Hospital,Haiti,Unknown,None,0,4.50,0
9257,TriStar Centennial Parthenon Pavilion,United States,Unknown,None,0,4.49,0
9258,Tristar Hospital; Surat; Gujarat; India,India,Unknown,Hospital,0,4.48,0
9259,TriStar Portland ER,United States,Unknown,None,0,4.47,0
9260,TriStar Skyline Madison Campus,United States,Unknown,None,0,4.46,0
9261,TriStar Spring Hill ER,United States,Unknown,None,0,4.45,0
9262,Triveni Dental (A Unit of Triveni Wellness Pvt. Ltd.); Charkhi Dadri ; Haryana; India,India,Unknown,Dental Facility,0,4.44,0
9263,Triveni Health Care (A Unit of Jamdar Hospital Pvt. Ltd.); Jabalpur; Madhya Pradesh; India,India,Unknown,Hospital,0,4.43,0
9264,Tropenklinik Paul-Lechler-Krankenhaus,Germany,Unknown,None,0,4.42,0
9265,Truheal Clinic; Dwarka; Delhi; India,India,Unknown,Dental Facility,0,4.41,0
9266,Trust Multi Speciality Hospitals; Kakinada; Andhra Pradesh; India,India,Unknown,Hospital,0,4.40,0
9267,Tshwane District Hospital,South Africa,Unknown,None,0,4.39,0
9268,Tula Hospital (A Unit of Bothanzi Medicals Pvt. Ltd.); Palwal; Haryana; India,India,Unknown,Hospital,0,4.38,0
9269,Tulip Hospitals Private Limited; Pune; Maharashtra; India,India,Unknown,Hospital,0,4.36,0
9270,Tulip MultispecilityHospital Pvt.Ltd.; Sonipat; Haryana; India,India,Unknown,Hospital,0,4.35,0
